neuron1,neuron2,neuron3,neuron4,neuron5,neuron6,neuron7,neuron8,neuron9,neuron10,neuron11,neuron12,neuron13,neuron14,neuron15,neuron16,neuron17
64.75151962,22.46597175,220.8078659,41.52004865,41.01849515,42.47982551,297.811621,89.13435465,82.26426116,78.94454907,77.96381515,77.44739347,68.05282348,206.1231951,42.54467912,50.62900785,71.5733269
64.80518669,22.48678721,220.9168993,41.54199693,41.06579015,42.55742328,297.922212,89.29436466,82.35290388,78.96366531,77.96778,77.45942962,68.19966453,206.2053242,42.55756488,50.66908116,71.6211883
64.86012818,22.51624038,221.0587843,41.64918948,41.08122474,42.6464908,298.2238238,89.369272,82.38773791,79.14449078,77.97613451,77.56294052,68.29142248,206.2160859,42.56917623,50.68663978,71.62501154
64.89836066,22.52332047,221.1972708,41.71560071,41.11407636,42.66673986,298.317989,89.4574899,82.39241077,79.14916364,77.9994988,77.58658802,68.31903482,206.2643721,42.6306314,50.69754311,71.68618351
64.91577768,22.53663104,221.2983745,41.73910661,41.13050216,42.67466955,298.3604695,89.48311983,82.58966205,79.15780135,78.12948923,77.63430782,68.34225752,206.3317745,42.67537756,50.70320719,71.84619352
64.95358536,22.55404806,221.3106939,41.770259,41.14650316,42.68670571,298.3610359,89.51016577,82.5936269,79.1619078,78.1348701,77.91425453,68.3649138,206.3367306,42.68259925,50.80671809,71.85638885
64.97482562,22.55928732,221.3486431,41.79957056,41.1731243,42.73088546,298.5672081,89.55151349,82.61217673,79.17465196,78.14322461,77.92246743,68.5160029,206.3559884,42.68429848,50.85103944,71.86984102
65.02750149,22.56480979,221.3754059,41.81981962,41.1891253,42.78058769,298.6317785,89.7203028,82.63157618,79.18017443,78.15101271,77.98831226,68.58581258,206.3625021,42.69166177,50.8714301,71.87777072
65.11911784,22.5655178,221.4127887,41.88623085,41.20455989,42.7977215,298.6568421,89.72525887,82.78733813,79.19022816,78.254382,78.13756054,68.61724817,206.3643429,42.72989425,50.90286569,71.89334691
65.1484294,22.56976586,221.4585261,41.90279826,41.21645444,42.81046566,298.760353,89.72993173,82.80163991,79.19872426,78.31201393,78.16786332,68.67799533,206.413762,42.74023118,50.9830123,71.91104714
65.19105154,22.57089867,221.4957674,41.93253463,41.24052674,42.82264341,298.8283218,89.75910169,82.80588797,79.21033561,78.3736107,78.20298056,68.79141836,206.4524193,42.78299492,50.99646447,72.0039379
65.20988458,22.5735891,221.5456112,41.94457079,41.25567813,42.84161805,298.8678287,89.89688022,82.85969664,79.2178405,78.40447989,78.24177945,68.84635985,206.4541185,42.91454297,51.04814912,72.09300542
65.25024108,22.57868677,221.5675595,41.96071339,41.29178659,42.86583196,298.9964031,89.9909038,82.94947217,79.23568233,78.41425041,78.24744352,68.94802992,206.5390795,42.93054397,51.06740696,72.15120375
65.27487979,22.59242214,221.655919,42.03760315,41.32350539,42.92374708,299.022033,90.00251515,83.08087862,79.25692259,78.45828856,78.30408423,69.0419119,206.5549389,42.95957233,51.08708961,72.21662377
65.30220894,22.59511257,221.6833897,42.06365788,41.3800045,42.94342973,299.0880195,90.04343806,83.08640109,79.46918366,78.47471437,78.45262449,69.13791791,206.5955787,42.96693563,51.11215312,72.22526148
65.34171583,22.62612336,221.7864758,42.08050849,41.39345666,42.96962606,299.113083,90.04796932,83.30475103,79.48164462,78.65794707,78.45800536,69.25912903,206.6080396,42.97727256,51.14174789,72.30753212
65.35969926,22.63079622,221.9379897,42.13304275,41.41922819,43.01309781,299.2578,90.05150936,83.50653357,79.51449623,78.82206353,78.540984,69.30217597,206.6141285,43.00941616,51.20872553,72.31786905
65.43276578,22.66591346,221.9825943,42.16150471,41.44627413,43.02258512,299.3475755,90.05519101,83.52989786,79.53871013,78.8350909,78.5489137,69.49461279,206.6557594,43.13572495,51.26536625,72.35227828
65.45400604,22.67355996,222.025358,42.17793052,41.45788547,43.03207244,299.4394751,90.09682193,83.55014691,79.56419845,78.83990536,78.65086698,69.50594093,206.6693532,43.18032951,51.30997081,72.36403123
65.46321016,22.67780801,222.0505632,42.19492273,41.49002908,43.04594942,299.5558717,90.3491563,83.59319385,79.57665941,78.84486142,78.80181448,69.50948098,206.6944167,43.2038354,51.34225601,72.37139452
65.54151594,22.69041057,222.0916277,42.23457123,41.5318016,43.08347389,299.6423904,90.36827254,83.63298395,79.58558032,78.85066709,78.94115063,69.53737653,206.7875907,43.23343017,51.40441919,72.39022756
65.59943107,22.70272993,222.0991326,42.2804502,41.55120105,43.16999258,299.6429568,90.3804503,83.63822322,79.59733327,79.07722994,79.0262533,69.65235717,206.7898563,43.2678394,51.43344756,72.5448567
65.73466077,22.71150924,222.18112,42.30735454,41.5633788,43.23512939,299.8335528,90.389088,83.79002033,79.66785096,79.16799668,79.03305018,69.65717163,206.7928299,43.28539803,51.49362831,72.56468095
65.76184831,22.71419967,222.2996407,42.34572862,41.59679682,43.26061771,299.8727765,90.52884896,83.97381943,79.70580023,79.23723995,79.10271826,69.75756729,206.8375761,43.32037366,51.51302776,72.56595536
65.83618924,22.72807664,222.4388352,42.36526967,41.61421384,43.27463629,299.9132746,90.53550424,84.02338006,79.74870557,79.25154173,79.14788923,69.79466696,206.8404081,43.32986098,51.55409227,72.59753256
65.96377244,22.74421925,222.5412133,42.41086544,41.63106445,43.32915297,299.9325325,90.56566542,84.10182744,79.88251925,79.2570642,79.16757187,69.82907619,206.8423906,43.33779068,51.58892631,72.62132166
66.03004208,22.76715873,222.5691089,42.43776978,41.6508887,43.36752706,299.975721,90.58152482,84.10720831,79.99353505,79.28297732,79.30775763,69.89407141,206.8794902,43.40136988,51.62319394,72.63194179
66.0474591,22.78528376,222.6346705,42.45886844,41.66051762,43.38126243,300.3369472,90.67738923,84.11230597,80.0058544,79.33098032,79.38790424,69.92791423,206.8871367,43.45277133,51.66468326,72.68192722
66.08682439,22.80567442,222.7006569,42.47444464,41.67354498,43.3949978,300.802817,90.92023628,84.14444958,80.18342303,79.40801169,79.47739656,69.98696217,206.9825763,43.4588602,51.69781808,72.69707861
66.10863106,22.83824283,222.7183571,42.49837534,41.70922863,43.42430937,300.9206297,90.95110546,84.27245759,80.20126485,79.49750402,79.58572192,70.14994582,207.0084894,43.48165809,51.72571363,72.73460308
66.12236644,22.8443317,222.7454031,42.5186244,41.73740738,43.44186799,300.9643846,90.95818555,84.29681309,80.24657742,79.51619545,79.63542415,70.24821745,207.0300129,43.48916298,51.78122152,72.77340197
66.14275709,22.84730534,222.8582597,42.5429799,41.77903831,43.50020792,301.0210253,90.96243361,84.30431799,80.51420478,79.53304606,79.70608344,70.28786595,207.0474299,43.53744919,51.818746,72.92208383
66.18976888,22.85042058,223.0177033,42.57030904,41.80452663,43.52824507,301.089419,90.97574417,84.53555369,80.66529388,79.56108321,79.71259712,70.29296362,207.0489875,43.6095245,51.87184666,72.93213756
66.21100915,22.86613838,223.102806,42.59962061,41.83879426,43.57936332,301.2317288,91.01595908,84.65081754,80.7223594,79.76116653,79.74658154,70.45438964,207.1117171,43.65242983,51.90937113,72.93397838
66.22417812,22.87845773,223.1256039,42.63006499,41.84842318,43.617879,301.3822515,91.02049033,84.72105202,80.75351179,79.77362748,79.76654739,70.54473158,207.1220541,43.66701482,51.95666613,72.93822644
66.22771816,22.8838386,223.3826111,42.65937656,41.87971717,43.65596988,301.3988189,91.03323449,84.79610096,80.76441513,79.830693,79.82474573,70.55138686,207.133807,43.67678534,52.07858526,72.98056537
66.27515476,22.89389233,223.4494471,42.68868813,41.89147012,43.69122872,301.501197,91.06113004,84.97352799,80.9530287,79.87317353,79.86906708,70.58069843,207.2027671,43.68669746,52.11908337,73.00038962
66.30588234,22.90663649,223.5022646,42.72111494,41.91030316,43.77279135,301.5450935,91.26107176,84.97791764,81.13597819,79.98319812,79.87430635,70.63733914,207.2837633,43.71827466,52.14485489,73.17101976
66.31522806,22.92065506,223.6560441,42.77025076,41.9217729,43.79757166,301.6629062,91.27693115,85.01133566,81.1525456,79.99594228,80.08076174,70.64130399,207.2915514,43.72535475,52.22783353,73.17909106
66.3741344,22.93382403,223.6798332,42.79177423,41.93876511,43.80620937,301.6634726,91.44274684,85.07406525,81.17718431,80.13159678,80.10285162,70.75472701,207.310526,43.77604819,52.25912753,73.25272399
66.49081426,22.93608966,223.6966838,42.81004085,41.99271539,43.81201504,301.9078773,91.4557742,85.085535,81.24543637,80.14363293,80.21556663,70.75968308,207.5083437,43.84373384,52.27484532,73.36161575
66.51120492,22.94826741,223.7150921,42.82816588,42.02613341,43.87771826,301.9771206,91.6391485,85.10592565,81.25959655,80.15269544,80.2209475,70.82991756,207.5719229,43.85293795,52.30146646,73.44388639
66.53499402,22.97290612,223.775556,42.84898134,42.04864809,43.91906598,302.0802067,91.64721981,85.12787393,81.2879169,80.16104995,80.29188999,70.87636294,207.624882,43.88692238,52.32468915,73.45563934
66.56062394,22.98947353,223.822143,42.87503607,42.06309147,43.93450058,302.1766375,91.70371891,85.32342598,81.566306,80.19418477,80.37401902,70.94702223,207.69101,43.8965513,52.39676446,73.45677215
66.59956443,23.00377531,223.8755269,42.94696977,42.07895087,43.9441295,302.2032586,91.77282058,85.36774734,81.59250233,80.25139188,80.48687564,70.9525447,207.7007805,43.93138534,52.43018248,73.50718238
66.63340725,23.02515717,223.8971919,42.98180381,42.09806711,43.95644885,302.2887861,91.91201513,85.37326981,81.60397207,80.4997614,80.51845284,71.07503024,207.7057366,43.95956409,52.45708681,73.59398427
66.67829502,23.04753026,223.9310348,43.01989469,42.1127937,43.99071648,302.5382884,92.13503793,85.52648293,81.6464526,80.51165595,80.52411691,71.0799863,207.7240032,44.09493539,52.48172552,73.64850096
66.72927166,23.06537208,223.9497262,43.05515353,42.12298903,44.00091181,302.8059158,92.29023348,85.69371463,81.82586206,80.54776441,80.53063059,71.12260843,207.7434027,44.11192761,52.51698437,73.69650396
66.78279713,23.10544538,224.0392185,43.09140359,42.16929281,44.06180058,302.884788,92.31076574,85.72684945,81.84370388,80.6668515,80.6583554,71.22456172,207.750058,44.22209379,52.58905967,73.7079737
66.79511649,23.10799422,224.0634324,43.11774152,42.18515221,44.13132705,302.9783867,92.34375895,85.80827047,81.86055449,80.71726174,80.67633882,71.26024536,207.7830512,44.22889067,52.6230441,73.74040051
66.81536554,23.12555284,224.2734279,43.1402562,42.20681728,44.14378801,303.0960578,92.5146723,85.87496491,81.8929813,80.85249143,80.80675406,71.26421021,207.7888568,44.23781159,52.70035867,73.7631984
66.94535597,23.138297,224.2901369,43.16716054,42.25425387,44.20453517,303.208348,92.59524371,85.88643466,82.03245905,80.86651001,80.94028454,71.31674447,207.7997602,44.24644929,52.73122786,73.77650897
66.96744585,23.14481068,224.3086867,43.18981682,42.26671483,44.21402249,303.2293051,92.66307096,85.91602943,82.07479798,80.95855117,81.04294583,71.41260888,207.8109467,44.28071693,52.76818592,73.80992699
67.0032711,23.20470823,224.3219973,43.21063229,42.31075298,44.26669835,303.4354773,92.72863259,85.92070229,82.36139998,80.96393203,81.08287753,71.41784814,207.8153364,44.28708901,52.81548091,73.85339873
67.08568333,23.20598265,224.3489016,43.2273413,42.34148057,44.33381759,303.6923429,92.80750478,86.1365034,82.36805527,80.98871234,81.1205436,71.47066561,207.8418159,44.35619067,52.83077391,73.94345746
67.19273428,23.22665651,224.3688675,43.27760993,42.36980093,44.34344651,303.8195013,92.85366696,86.16015089,82.37711778,80.99607564,81.12394204,71.50932289,207.8590913,44.36270436,52.8463501,74.16534745
67.23507321,23.26814583,224.4296146,43.29332772,42.39826288,44.40122004,303.9006391,93.04128931,86.2482272,82.40317251,81.18780444,81.30207708,71.60221366,207.9737888,44.45205508,52.90936289,74.18913655
67.25645508,23.28343882,224.5591803,43.31711682,42.40845821,44.41552182,303.9599703,93.09877964,86.41135245,82.47057496,81.19120289,81.30774115,71.67372256,208.0452977,44.5095454,52.95056901,74.25483977
67.32343272,23.28924449,224.5780133,43.36044697,42.4312561,44.42741637,304.1102097,93.17014693,86.42395501,82.66725983,81.1999822,81.36976273,71.76109085,208.0503953,44.51563428,52.96501239,74.28613377
67.34396498,23.32422013,224.6059088,43.38990014,42.45603641,44.43364685,304.2325537,93.19804248,86.47479004,82.7210685,81.23920589,81.37854204,71.76987016,208.0518113,44.52342237,52.97917257,74.30978126
67.35543472,23.34319477,224.7683261,43.41708768,42.46807256,44.47287054,304.2571924,93.4938486,86.60067403,82.72715738,81.31538765,81.41705772,71.77822467,208.0957079,44.53036086,53.04345978,74.31728616
67.38814473,23.37902002,224.8726866,43.43761994,42.4870472,44.5174751,304.2843799,93.50078708,86.64216335,82.78832935,81.3275654,81.49139866,71.83316616,208.1641016,44.57383261,53.0852323,74.33215434
67.44450224,23.39572903,225.0244837,43.49241983,42.50715465,44.57439901,304.2917432,93.5176377,86.83955623,82.83378352,81.36933792,81.55710188,71.88470921,208.1871826,44.58360313,53.11157023,74.33781842
67.45866242,23.42843904,225.3447869,43.52102338,42.5269789,44.58586876,304.3635353,93.5262754,86.9095075,82.856723,81.48984104,81.56262435,71.89433813,208.1975196,44.58813439,53.14697068,74.39941519
67.50822304,23.45789221,225.4246503,43.59069146,42.56974264,44.61178188,305.0953333,93.53123147,87.09458103,82.89679631,81.67052491,81.61714104,72.04641844,208.2367433,44.73157699,53.19341606,74.41088493
67.62079646,23.46822914,225.5043721,43.60386042,42.60301905,44.64803194,305.1903481,93.53887796,87.14853131,83.06742645,81.67434816,81.81552513,72.07473879,208.2761086,44.7406395,53.24325989,74.44671018
67.65223205,23.47545083,225.6318137,43.61858701,42.61845365,44.68668922,305.3892986,93.55218853,87.21480094,83.1511131,81.71895272,81.82246362,72.08054447,208.2946584,44.77759757,53.26860661,74.51694466
67.67956119,23.51481612,225.6723118,43.65087222,42.62652495,44.70198222,305.4589667,93.58858019,87.2198986,83.17999986,81.7499635,81.92993937,72.09626226,208.3345901,44.77972159,53.33388502,74.69196446
67.72076731,23.53124193,225.7374487,43.70213206,42.67622717,44.78779289,305.8445483,93.61576773,87.30500127,83.20846182,81.8452615,81.93475383,72.12118418,208.4998394,44.78368644,53.39420738,74.84277036
67.75064529,23.54143726,225.7426879,43.74744463,42.70114909,44.80860836,305.9731227,93.66801878,87.38472307,83.22092278,81.85616484,81.98332324,72.15573501,208.5040874,44.79246575,53.41006678,74.85735534
67.83022549,23.55828787,225.7492016,43.78610191,42.73456711,44.81441403,305.9867165,93.68798464,87.39789204,83.22984369,81.89496373,82.1640071,72.21605737,208.5067779,44.828291,53.42960783,74.87109071
67.86619234,23.5921307,225.7896997,43.82886565,42.75226733,44.88464851,306.0197097,94.0115447,87.4348501,83.2381982,81.90133581,82.18397296,72.22214624,208.5695074,44.84825685,53.47208836,74.89643743
67.89776953,23.60260923,225.815896,43.84812349,42.76996755,44.90319834,306.0879618,94.11406439,87.6019402,83.26906738,81.99479298,82.19034504,72.31022255,208.5727643,44.93321792,53.523065,74.90578315
67.93614362,23.62993837,226.0707792,43.9043394,42.79078301,44.90914562,306.0940507,94.19435259,87.66141295,83.34312511,82.12011055,82.23325037,72.38243946,208.5860749,44.93831558,53.5705016,74.98026568
67.97734973,23.67765817,226.1237383,43.92727889,42.80862484,44.91905774,306.1489922,94.22040732,87.67769715,83.5491557,82.29371433,82.40161489,72.45083312,208.6117048,44.99637231,53.5944323,75.01071007
67.99533316,23.7117842,226.1864679,43.95928089,42.90590526,44.94383805,306.1706572,94.23725793,87.69228213,83.57662645,82.31764503,82.42186394,72.57912433,208.6165192,45.00246119,53.62785032,75.05998748
68.01558221,23.71843948,226.3467611,43.98137077,42.9170918,44.98858422,306.3187727,94.25977262,87.77016311,83.58384814,82.32713235,82.45542356,72.86544312,208.6234577,45.14420457,53.65631227,75.16052475
68.18904439,23.72042191,226.3675766,44.02016965,42.93564163,45.04210969,306.411097,94.45631588,87.78262407,83.6765973,82.36763046,82.64078029,72.89093144,208.6472468,45.15284228,53.7061561,75.16250717
68.23818021,23.72877641,226.5084703,44.05146365,42.94711138,45.05711948,306.4906772,94.49497317,87.84577846,83.70336004,82.42951044,82.65210843,72.93157115,208.6660799,45.1626128,53.78304587,75.17468493
68.27782871,23.77819543,226.7942227,44.0712879,42.96339558,45.08572304,306.504979,94.51196538,87.94008525,83.79823323,82.55907607,82.82755304,72.93681042,208.7036043,45.19107476,53.79933007,75.2444946
68.30983071,23.79037319,226.8177286,44.09380258,42.97868857,45.09478555,306.8751261,94.53518808,88.10972418,83.80191488,82.57635148,82.86153747,72.99812399,208.7091268,45.19688043,53.81136622,75.29802007
68.33149578,23.79773648,227.0012445,44.17281637,42.99015832,45.1229643,306.9963372,94.58347428,88.12912362,83.82216393,82.58328997,82.87074158,73.0229043,208.7290926,45.22137754,53.84549225,75.30934822
68.42424495,23.80028531,227.2952098,44.19179101,43.00120326,45.15949756,307.0736518,94.69123324,88.23716578,84.07379029,82.79427662,82.91024848,73.09172277,208.837418,45.24856508,53.87112217,75.33441173
68.55480179,23.81373748,227.3793213,44.20963283,43.02527556,45.16841847,307.0926264,94.74645793,88.41048635,84.08837527,82.79880788,82.96150832,73.18248951,208.8886779,45.25337954,53.87919347,75.3395094
68.57264361,23.8392258,227.547261,44.22690825,43.04170136,45.17918021,307.3422703,94.86483702,88.44291316,84.11145636,82.80333913,83.04278774,73.23275814,208.9395129,45.33848221,53.92493085,75.34446546
68.66355195,23.8471555,227.5723245,44.26471592,43.05699436,45.2341217,307.3717235,94.88551088,88.50351872,84.23719874,82.82840265,83.1033933,73.29931097,209.0021009,45.37345785,53.98058035,75.36188248
68.73633527,23.85735083,227.8238093,44.30167399,43.10627178,45.25904361,307.377954,94.92048651,88.61722495,84.36421554,82.92497506,83.11769508,73.3250825,209.0038001,45.4492148,54.00932551,75.36768815
68.76748766,23.86159888,227.8984334,44.32418867,43.12864486,45.26385807,307.3933886,95.1103745,88.67188324,84.38078295,82.93375437,83.17929186,73.34377393,209.0210755,45.45856052,54.02362729,75.43990506
68.89407965,23.86867897,228.0318223,44.36086353,43.16885976,45.29132882,307.5383888,95.31796271,88.6771225,84.39720875,82.93927684,83.25179197,73.39021931,209.0835219,45.46592381,54.04656678,75.50985633
68.90710701,23.90082257,228.0493809,44.38267021,43.20723384,45.37515707,307.5872414,95.33283089,88.75387067,84.45894713,82.952021,83.29483891,73.49741186,209.1952457,45.51222759,54.15106889,75.63234187
68.92126719,23.91186751,228.1442541,44.39215752,43.25297122,45.38691002,307.6709281,95.3730458,88.76505721,84.58171587,82.96589798,83.49095737,73.56283188,209.1968033,45.52412214,54.17825643,75.76063308
68.92282481,23.9189476,228.2878383,44.42132749,43.26939702,45.4408603,307.7635356,95.40264057,88.88428591,84.65379117,83.09263157,83.57251999,73.56835435,209.2974822,45.58175407,54.1999215,75.81557457
68.99716574,23.92418687,228.3675601,44.44681581,43.30607188,45.4810752,307.8272564,95.58445725,88.9315809,84.71821998,83.11854469,83.70576727,73.58492176,209.3022966,45.58954216,54.22512662,75.84233731
69.03695584,23.9268773,228.5251629,44.49071236,43.32079847,45.52737898,307.9122175,95.60569752,89.00464742,84.91334723,83.23508296,83.73706126,73.66959962,209.3730975,45.6004455,54.24537567,75.87632174
69.05706329,23.92843492,228.6088495,44.52653761,43.33410904,45.56674428,307.9452107,95.63486749,89.15587812,84.9344459,83.26906738,83.74201732,73.67823733,209.4191181,45.69305306,54.25811983,75.9289976
69.081702,23.93239977,228.7793381,44.55273394,43.34628679,45.57722281,307.9515828,95.69618106,89.17414475,84.93954356,83.27968752,83.78959552,73.76404801,209.4825557,45.70254038,54.27851049,76.0010729
69.10322547,23.93877185,228.8147385,44.57510702,43.36002216,45.63598755,307.9677254,95.70184513,89.225971,85.0059548,83.37611833,83.85628996,73.82621119,209.4924678,45.78877587,54.31065409,76.0963709
69.12220011,23.94712635,228.9090453,44.59521448,43.37956321,45.66728154,308.2816565,95.94270975,89.38385698,85.10281041,83.41619163,83.89806248,73.87308138,209.5331075,45.7992544,54.37310048,76.10019415
69.1530693,23.95222402,229.1105446,44.6688474,43.42869902,45.69560189,308.5909148,96.03220208,89.46428679,85.32031075,83.53499552,83.96532333,74.04385312,209.5680832,45.82658354,54.43129881,76.12865611
69.19441702,23.95448965,229.1222976,44.69858377,43.47103796,45.71854138,308.6362274,96.16870619,89.46924285,85.33121408,83.56218306,83.99449329,74.04824278,209.5911643,45.83734528,54.45905276,76.18926167
69.34706374,23.9584545,229.1435378,44.72761214,43.48647255,45.73213515,308.7606954,96.17394546,89.560576,85.48754245,83.59376026,84.00001576,74.07330629,209.6050412,45.90134928,54.49204597,76.21149315
69.44165372,23.96794182,229.2966094,44.74460435,43.53419235,45.7436049,308.8038839,96.21911642,89.59852528,85.50028661,83.64247127,84.12405892,74.1295222,209.6349192,45.91253582,54.51909191,76.26742585
69.46841646,24.00419187,229.3674102,44.75763171,43.56109669,45.77914694,308.8313546,96.26400419,89.76320814,85.51189795,83.64856015,84.17659318,74.15656814,209.6374681,45.92046552,54.57261738,76.37872485
69.57716663,24.01268798,229.5107112,44.81087398,43.66078434,45.79415673,308.874968,96.39739306,89.78912127,85.51727882,83.74626538,84.23804835,74.34050885,209.6448313,45.97554861,54.59527367,76.38014086
69.60817742,24.02047608,229.536766,44.82928221,43.67621893,45.82842436,308.9689916,96.45063533,90.0778473,85.52804055,83.75235425,84.25277494,74.35920028,209.6490794,46.02185239,54.66777378,76.38509693
69.70205939,24.02614015,229.6037436,44.86142582,43.71813306,45.86368321,309.0482886,96.47329162,90.13930247,85.53639506,83.7558943,84.38347338,74.36486435,209.6608323,46.06943059,54.73475142,76.47770449
69.73122936,24.02670655,229.6213022,44.90149912,43.74602861,45.89087075,309.0722193,96.48433656,90.16351637,85.55735212,83.80078206,84.39083667,74.49527959,209.6723021,46.15849811,54.75613329,76.51735299
69.77144427,24.02854738,229.6513218,44.94950212,43.77194174,45.97271658,309.1091773,96.61234456,90.16833083,85.69428104,83.9554112,84.39834157,74.50136847,209.6771166,46.16359577,54.77609914,76.55331984
69.79240133,24.03208742,229.9476943,44.97017598,43.84642427,45.97753104,309.1384889,96.62976158,90.21180258,85.71778694,83.96716415,84.53187204,74.63872219,209.6919847,46.3010911,54.82410214,76.56875443
69.84975005,24.07301034,230.0489396,45.00939968,43.86369969,45.99636407,309.180403,96.63514245,90.2616464,85.7305311,83.97806749,84.66738494,74.66364411,209.7113842,46.31397686,54.85228089,76.64139615
69.92210856,24.08561289,230.1589642,45.06490757,43.87375341,46.02695006,309.2316629,96.6872519,90.26617766,85.75672743,84.12887338,84.70717504,74.78938649,209.716057,46.32714583,54.90509836,76.67552217
69.96742113,24.10430433,230.2178705,45.07878455,43.90887066,46.0702802,309.2577176,96.86071408,90.38469835,85.91871986,84.15209607,84.72968973,74.82492853,209.7574048,46.3488109,54.9798641,76.68472629
69.97591723,24.12016373,230.2987251,45.11984906,43.95970569,46.07891791,309.4164532,96.87175902,90.46994262,86.08609316,84.19613423,84.77627671,74.85976257,209.759104,46.38718498,55.00521082,76.7410838
70.02533625,24.12639421,230.3700924,45.13910691,43.99666376,46.08783882,309.4345782,96.87643188,90.51978645,86.11880317,84.22728662,84.80884512,74.92475779,209.761936,46.45855228,55.01115809,76.77931628
70.05139098,24.12894304,230.4315476,45.15595752,44.02512572,46.12451368,309.4596417,96.89724734,90.56849746,86.14372509,84.26849274,84.86817627,74.93240428,209.821692,46.47696051,55.02984952,76.82831049
70.08126896,24.15641378,230.5023485,45.18951714,44.0561365,46.16189655,309.4602081,96.92684211,90.66506987,86.53667002,84.27996248,84.89083255,74.97771685,209.827356,46.48630623,55.09696877,76.84232907
70.09642035,24.16165305,230.5875928,45.21684628,44.10767955,46.25379611,309.6261654,97.01151998,90.77948411,86.54941418,84.39423511,84.91915291,75.05035856,209.8310377,46.50414805,55.12698834,76.84841795
70.13918408,24.16519309,230.6364454,45.242193,44.12991103,46.26823949,309.6672299,97.17436202,90.78373216,86.56343276,84.42963556,85.31025702,75.09128148,209.8987233,46.51490978,55.14582138,76.94513196
70.27993625,24.16944115,230.842476,45.27023015,44.14166398,46.30165751,309.7138169,97.22151541,90.86444517,86.56796401,84.47749696,85.3884212,75.20102286,209.907361,46.52241468,55.16932728,76.96736344
70.30882301,24.21489532,230.889771,45.28269111,44.15228411,46.33620834,309.7415709,97.31171575,90.90862493,86.57306168,84.54815625,85.39550129,75.26771729,209.91699,46.55314226,55.2033117,76.97019548
70.32808086,24.22353303,230.9304107,45.29656808,44.15993061,46.36282947,310.0165615,97.32856636,91.02700402,86.57957536,84.57661821,85.4602133,75.37052018,209.997703,46.60482691,55.2508899,77.00517111
70.39010244,24.27663369,231.0238678,45.3217732,44.21416409,46.36849355,310.306562,97.36155957,91.13419656,86.60732931,84.73294657,85.46686859,75.40889427,210.0466972,46.62153592,55.31121226,77.01295921
70.43583981,24.30438764,231.0390192,45.35774005,44.22733305,46.39808832,310.40186,97.46521207,91.14566631,86.87042541,84.73719462,85.61087759,75.5470976,210.0761504,46.63116484,55.37167622,77.02938502
70.50253425,24.32732713,231.1705673,45.40560145,44.32333906,46.41408932,310.4253659,97.4830539,91.19182849,86.88132875,84.74993878,85.63565791,75.59156056,210.1731476,46.75619922,55.40367822,77.10146032
70.5707863,24.33624804,231.325338,45.4333554,44.33863205,46.43773682,310.5011228,97.49282442,91.20556386,86.885152,84.766931,85.70433477,75.69563787,210.2612239,46.78933403,55.40948389,77.29488835
70.67089876,24.37717095,231.561813,45.4734287,44.36681081,46.47157964,310.545161,97.55088115,91.32889901,86.89010806,84.91448005,85.73562876,75.76629716,210.335848,46.81312313,55.43044096,77.37461015
70.68874059,24.38552546,231.7187078,45.4890049,44.3985296,46.51830823,311.0174029,97.71273198,91.33527109,86.89888737,85.03300074,85.75616102,75.84715177,210.3383969,46.82147763,55.50294107,77.46268646
70.71210488,24.39118953,231.7525506,45.5446544,44.4139642,46.60680934,311.0417584,97.76739027,91.36302504,86.90356023,85.03951442,85.76734756,75.85649749,210.3638852,46.89950021,55.55802416,77.49596288
70.74934615,24.42304993,231.7736493,45.58968376,44.43562927,46.61573025,311.2653476,97.97271285,91.43651636,86.91333075,85.10918249,85.8344668,75.97218614,210.4229331,46.91366039,55.60376153,77.6170324
70.77370165,24.45080388,231.8074921,45.61573849,44.44511659,46.65282992,311.4024181,97.98545701,91.53195596,86.92182686,85.22982721,85.84367092,76.01834832,210.4251987,46.92513014,55.61537288,77.67423952
70.85186583,24.45944159,231.9397482,45.68271613,44.5176167,46.70508097,311.4662805,97.99423632,91.64113093,86.92720773,85.28137026,85.85443265,76.08206912,210.5168151,46.99805505,55.65077332,77.86865876
70.88669987,24.46992012,232.003469,45.68328254,44.63783661,46.72178998,311.4944593,98.00513965,91.66463682,86.93669505,85.29227359,85.89592197,76.19874899,210.52432,47.04407563,55.69948433,77.88706699
71.02745204,24.49285961,232.0286741,45.7038148,44.67465307,46.73764938,311.5140003,98.12380195,91.71193182,86.94490795,85.46077971,85.95850996,76.22735255,210.5328161,47.05200533,55.75810747,77.96098312
71.09216405,24.508011,232.0653489,45.7436049,44.68640602,46.74968553,311.5659682,98.12861641,91.86613615,86.95467847,85.46856781,85.97890062,76.23528225,210.540321,47.10992046,55.79832238,78.00233084
71.15602645,24.53888019,232.1327514,45.77659811,44.72761214,46.76851857,311.6696207,98.30660984,91.88978365,86.97082107,85.62078972,86.02959405,76.41851495,210.5809607,47.11997418,55.8083761,78.06548523
71.17273546,24.55813803,232.2473072,45.79259911,44.75239245,46.77503225,311.7336247,98.34880717,91.94982281,86.98767169,85.62546258,86.10450139,76.50319281,210.623158,47.16811879,55.8245187,78.11660347
71.28106082,24.56196128,232.391033,45.82913237,44.78538566,46.80958309,311.7977703,98.76922285,91.95548688,87.01032797,85.67006714,86.14230907,76.53533641,210.6387342,47.20167841,55.88271704,78.13373729
