0.522624148,0.344268288,48.55645807,0.042879394,0.063842654,0.323473183,0.407045964,0.251615165,0.603562508,0.460350936,0.58674706,1.084764601,0.351723137,0.565615646,0.449589049,0.819753128,1.389292379,0.737693738,0.789205063,0.741000777,0.911845736,0.775192189,0.969859035,0.591903797,1.433853318,0.530527409,0.505696597,1.205107163,0.884380503,0.801704547,1.00264916,0.812466434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.528173246,0.365960217,48.55808357,0.042991497,0.067149692,0.326443912,0.453848963,0.252287783,0.611297615,0.468926815,0.61673461,1.137228802,0.362989488,0.608551092,0.478175312,0.986674483,1.47325752,0.822499652,0.866500076,0.811513559,0.927820413,0.92697964,1.192663731,0.607654268,1.630762223,0.665723618,0.52419359,1.240868018,1.069182285,1.011168987,1.008926927,1.014027613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.630243021,0.37767498,48.56010142,0.044000424,0.068438877,0.328798075,0.4608554,0.254137483,0.62049006,0.478231364,0.99216753,1.32976569,0.374087684,0.618472206,0.512030416,1.006236455,1.50509477,0.889817498,0.892227713,0.910836809,0.94345878,1.105167346,1.57594386,0.64672216,2.449114064,0.687247392,0.533834448,1.396410919,1.169682618,1.023836625,1.014532077,1.019856969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.655802503,0.420049911,48.56396898,0.047643772,0.069672009,0.331432496,0.502333507,0.256043234,0.628953836,0.786234334,1.007918,1.568208754,0.379636782,0.722840092,0.690274173,1.020193278,1.533793135,0.915881444,0.913134921,1.094741768,0.956518779,1.260317887,2.086404834,0.752435282,2.48678067,0.694197777,0.745709102,1.40919066,1.313734962,1.043286494,1.037401087,1.040091559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.66168791,0.428569738,48.5647537,0.048484544,0.071689863,0.333618504,0.576938048,0.259238169,0.762356397,0.790438196,1.026527097,1.57330944,0.520326037,0.747726956,0.69840164,1.124505112,1.637544454,0.938750454,1.081681769,1.148663307,1.169570515,1.366815729,2.090664748,0.764990817,2.680158331,0.821546776,1.038522117,1.424716924,1.419504135,1.149784337,1.404650489,1.228760894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.668358038,0.445329135,48.56553842,0.055547032,0.075333211,0.335187946,0.601432552,0.26002289,0.767457083,0.882811061,1.147318071,1.588835704,0.536076507,0.767625237,0.762412448,1.154716868,1.673473463,1.086726404,1.09446151,1.191766907,1.332680368,1.418439157,2.418005484,0.861735699,2.948476842,0.960218177,1.258131878,1.605426947,1.449603789,1.185152831,1.408910402,1.233301066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.796659912,0.450990336,48.56716391,0.057676989,0.076230035,0.33759816,0.647394778,0.400824248,0.888976726,0.888584365,1.161106739,1.588891756,0.54330715,0.900859643,0.889313035,1.216093256,1.712541356,1.253367501,1.101243741,1.207405274,1.338173415,1.452630569,2.424283252,1.08958503,2.961480789,0.970867962,1.270407156,1.62274686,1.552514335,1.214916175,1.413842934,1.2383457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.901364107,0.477558746,48.56923782,0.059246431,0.076678446,0.33832683,0.6538407,0.414612916,0.909827882,0.943402728,1.177866136,1.595113472,0.549753072,1.025798428,0.926923589,1.312726035,1.73030968,1.293948784,1.110155929,1.301403633,1.367095986,1.663103937,2.446759902,1.159313091,3.175877761,0.992279633,1.293108012,1.847120998,1.613498363,1.34736586,1.418495208,1.252526729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.907641874,0.522175736,48.57002254,0.157280498,0.078023682,0.339952323,0.671777179,0.41853652,1.050517137,1.093172326,1.185993603,1.628688318,0.587307575,1.033981946,0.931407708,1.389740791,1.831258425,1.321357966,1.133080991,1.336772127,1.37696105,1.738941611,2.45455106,1.167832918,3.308663755,1.068453616,1.311605005,1.993863814,1.619720079,1.354204142,1.425221388,1.282290073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.919692946,0.537085434,48.57091936,0.252455938,0.080826257,0.341689919,0.748119317,0.422404074,1.056402544,1.097151982,1.351233413,1.854744001,0.621050575,1.046817739,0.937909682,1.424492718,1.863488035,1.34024732,1.144739702,1.39159049,1.571964204,1.808165208,2.620127179,1.315472559,3.321891908,1.09670357,1.353867833,2.037359775,1.939269657,1.480488163,1.45789941,1.467596319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.981181437,0.542466378,48.57316142,0.426047421,0.081498875,1.107297303,0.748287471,0.473691192,1.078486834,1.100515072,1.379483367,1.866122455,0.798621714,1.066996277,0.965374915,1.471744129,2.001150509,1.499153311,1.153203478,1.479591339,1.585977078,1.898352065,2.628647006,1.336828179,3.376205808,1.129886056,1.579363002,2.060677197,2.179842678,1.546068413,1.608453728,1.482449965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.987907616,0.543643459,48.57389009,0.478175312,0.085198274,1.108194127,0.795146522,0.474644068,1.091322626,1.104102367,1.412609801,1.872568377,0.949624445,1.085773528,1.153539787,1.608341625,2.131358134,1.656265654,1.35711882,1.525161205,1.798580402,1.955916952,2.641987262,1.459580955,3.530459525,1.203425618,1.620785057,2.219583189,2.179954781,1.671175352,1.800822462,1.679302819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.086838507,0.551658823,48.57495507,0.51219857,0.086263252,1.109371208,0.813083,0.479072136,1.377185256,1.107745715,1.56243545,2.104341313,1.006348558,1.205835833,1.16603927,1.63289218,2.189763793,1.676668399,1.371075643,1.648362393,1.812929585,2.049691104,2.827910074,1.479311081,3.570312138,1.32264715,1.860405202,2.227038037,2.32417528,1.696174319,1.806595766,1.684795866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
