0.012460956,0.012602558,0.004531257,0.038798887,0.18549833,1.023780858,0.113706228,0.065703225,0.680962952,1.818874843,14.31551499,4.073033554,5.022048672,0.027187541,1.249918898,3.240981504,0.23647497,0.383457616,0.007363292,0.310674302,31.46037511,0.393652944,1.084811224,3.632510421,1.692141252,1.056774072,0.075473748,1.18959654,4.789680154,0.095156395,31.12421249,2.700770719
0.063012791,0.128291211,0.053100667,0.073208119,0.247095103,1.0271793,0.140185761,0.097988431,1.030860947,2.842089294,28.31964767,4.698630211,16.87808237,0.054516685,1.253600544,4.802282712,1.643147036,0.403989874,0.012602558,0.402715458,33.03824373,0.570796769,2.272283738,7.891891915,2.396326896,5.144109405,0.75162224,5.579110069,6.310624856,0.437266292,31.12775254,5.907909398
0.070800889,0.192861622,0.066411234,0.400449829,0.312231921,1.031002548,0.436558283,0.183515905,1.219757719,2.845204533,31.47835854,5.467669469,31.14828479,0.095156395,1.256857385,6.18913053,1.686052375,0.425088539,0.026762736,0.490933366,33.05495274,0.628570294,2.867294411,11.63584294,2.551664047,5.24082342,1.403981633,6.487910282,9.121278555,0.456099328,31.1327086,7.250011054
0.146982646,0.265786538,0.125600777,0.596426691,1.351164169,1.034684195,0.640323242,0.225713235,1.977327233,2.85129341,33.04305819,12.55795372,31.18184442,0.123759954,1.261813447,16.36307671,1.702619783,1.067394205,0.137495327,0.529590651,33.10677899,1.215368064,3.649644236,14.18354213,2.645262822,5.271551006,1.971521561,6.699746543,12.85460944,0.542334811,31.17377311,9.365541623
0.164541266,0.435142265,0.137070521,0.893224018,1.45071022,1.903411105,0.740152496,0.264228918,2.230652815,2.854550251,33.04631503,21.08577922,31.26510626,0.158735594,1.266061501,23.70215528,1.768747814,1.34082724,0.156753169,0.554087759,33.1233464,1.55662835,3.746783056,14.36238518,2.677831231,6.102045436,2.972504532,6.832852214,13.55837028,0.815767845,33.03923494,10.01974184
0.228403669,0.949015119,0.181958285,1.280080077,1.501120453,1.908508769,0.82171512,0.272725025,4.461730435,2.858231897,33.05084629,23.8788743,33.04447421,0.314780753,1.270734359,24.14494404,1.808113108,1.653059161,0.267485759,0.594585867,33.12731125,2.230511213,4.33712087,31.11302595,3.042314209,7.098355549,3.638174492,7.016084916,15.60706481,0.947457499,33.04319979,10.05585029
0.273149831,1.112706775,0.193852835,1.342243257,1.657307214,1.91176561,0.846495431,0.3105327,4.609987497,2.862621552,33.05608555,25.72040542,33.06684729,0.34791557,1.944900426,36.10703747,1.889534131,1.6641041,0.29141646,0.667510783,33.12801926,3.903536225,4.356803517,31.11571638,3.838257805,8.202707819,3.694815204,8.12397723,15.61372009,0.993619679,33.04787265,12.80221678
0.304727027,1.224288976,0.229961288,1.432018785,1.695398093,1.915588858,1.195685417,0.395352165,4.916838551,2.929599193,33.0756266,26.75069996,33.07520179,0.390396103,1.949431683,36.28375649,1.900720671,2.411195082,0.464595435,0.86391245,33.16412771,4.792936995,4.449835886,31.11869002,4.154029771,8.234285015,4.0767152,8.368381899,15.6223578,0.99687652,33.05381993,13.8386002
0.358394101,1.987239358,0.255732812,1.592878405,1.750339583,9.936479993,1.251901323,0.466153054,5.031535991,3.120619992,33.09601726,30.58003686,33.08652994,0.463604222,1.953254931,40.73727402,1.917288079,3.128974497,0.482437259,1.02236484,33.17559746,4.863737884,5.113665023,31.12194686,4.23360997,10.49892226,4.676681935,9.877715255,15.62660586,1.086652047,33.22529968,24.0779664
0.38459043,2.10363602,0.263662511,1.652067948,1.894773397,9.94894095,2.048411326,0.484702887,5.119045891,4.102061918,33.10975263,31.19968624,33.10352215,0.533697103,1.957219781,43.8964097,2.031135909,3.170180615,0.529165846,1.253317341,33.20193539,5.690409066,5.498255453,31.12902695,4.649635995,12.54988242,4.928166693,10.80223327,15.63156192,1.359518674,33.36803427,26.08318918
0.39733459,2.175852927,0.338994657,1.721877625,2.064270725,9.952197791,2.244246586,0.535679528,5.223123198,4.106734777,33.1312761,33.02493316,33.11300947,0.577593654,1.961184631,46.32771223,2.285027898,3.208129891,0.645279304,1.395343924,33.2112811,6.638716176,5.524734986,31.1329918,4.717463247,12.78579098,5.652034984,11.2586158,17.10181318,1.637624567,35.06583959,26.15696371
0.443355168,2.43569219,0.391528917,1.80032501,2.144558934,9.975845287,2.652059707,0.591045823,5.720287042,4.129391061,33.13892259,33.02748199,33.13609056,0.584107336,1.964866277,47.05653659,2.34251822,6.865703827,0.676714899,1.403698429,33.218786,6.692666454,6.169023077,31.1962878,6.488051884,12.90063002,6.206547549,11.58840634,17.76861596,1.670759383,37.03877717,28.38251886
0.47294994,2.567523446,0.403565068,1.893498981,2.180667387,17.75544699,2.848602976,0.630127914,6.110966348,4.281046566,33.14826831,33.03059723,33.15393238,0.647261729,1.969822339,55.6650751,2.446595527,6.870093482,0.683228581,1.415168173,33.23733583,6.881280023,6.539170126,31.20110226,6.532090037,13.68453747,6.667178134,11.73496418,17.77243921,1.679963499,37.04330843,31.06374853
0.53907797,2.581117216,0.426221353,1.92210254,2.225838354,17.75884543,2.908783732,0.657457057,6.198334645,4.585915195,33.16710135,33.03753572,33.21722838,0.722735477,3.099946132,57.06933994,2.68887617,6.910449989,0.719337034,1.454391866,33.25192081,7.018208942,7.705119169,33.0276236,6.620874352,15.43799229,7.015093703,12.04606329,17.77640406,1.85045204,37.05053012,31.36040426
